metric,value,distribution
cheese,0.5958020725737011,zinc22
cheese,0.5511232602973393,zinc22
cheese,0.5979601510818441,zinc22
cheese,0.5579005842990638,zinc22
cheese,0.6617188750328942,zinc22
cheese,0.5023253491736215,zinc22
cheese,0.5500665768666695,zinc22
cheese,0.3868491177382727,zinc22
cheese,0.5956259323052726,zinc22
cheese,0.5336036171940054,zinc22
cheese,0.4958038630146026,zinc22
cheese,0.6225340052352555,zinc22
cheese,0.6003645255190972,zinc22
cheese,0.6230449714113653,zinc22
cheese,0.6765514681151636,zinc22
cheese,0.5122733300547352,zinc22
cheese,0.7306913931412963,zinc22
cheese,0.6011520071330982,zinc22
cheese,0.7217245929682289,zinc22
cheese,0.5875353585550476,zinc22
cheese,0.5634959089713111,zinc22
cheese,0.6829714786562243,zinc22
cheese,0.5493903752734746,zinc22
cheese,0.6756783309636697,zinc22
cheese,0.6493342553666523,zinc22
cheese,0.6577117060355294,zinc22
cheese,0.6551759128229516,zinc22
cheese,0.8101460001716848,zinc22
cheese,0.684327301555288,zinc22
cheese,0.6115308925172668,zinc22
cheese,0.6135823565990848,zinc22
cheese,0.6756727671024153,zinc22
cheese,0.6757899227836917,zinc22
cheese,0.5659433877268263,zinc22
cheese,0.6003182634315811,zinc22
cheese,0.7219107444648188,zinc22
cheese,0.7131960928913783,zinc22
cheese,0.5954199977219802,zinc22
cheese,0.7090631052393886,zinc22
cheese,0.7663500069394095,zinc22
cheese,0.7356518084272227,zinc22
cheese,0.6770724143917477,zinc22
cheese,0.580127835301147,zinc22
cheese,0.71326097718727,zinc22
cheese,0.6982306755598271,zinc22
cheese,0.7751571200264379,zinc22
cheese,0.6968337449677355,zinc22
cheese,0.7418794773904354,zinc22
cheese,0.6028075892722516,zinc22
cheese,0.7319996068879878,zinc22
cheese,0.5578360991175925,zinc22
cheese,0.6150268566350904,zinc22
cheese,0.7160642369273071,zinc22
cheese,0.6428042342765822,zinc22
cheese,0.5142057182253419,zinc22
cheese,0.5576161950171044,zinc22
cheese,0.6785591795785639,zinc22
cheese,0.5963999299782958,zinc22
cheese,0.6776579148046838,zinc22
cheese,0.6435123477743584,zinc22
cheese,0.5375449808664454,zinc22
cheese,0.6219145629029809,zinc22
cheese,0.5245105534867154,zinc22
cheese,0.6167533823730025,zinc22
cheese,0.600018441979252,zinc22
cheese,0.53172742727494,zinc22
cheese,0.6331976427438175,zinc22
cheese,0.5934536048868,zinc22
cheese,0.5972767665595166,zinc22
cheese,0.5944559683609781,zinc22
cheese,0.7785396728708148,zinc22
cheese,0.7471370749804456,zinc22
cheese,0.4812661583698696,zinc22
cheese,0.7689431197032505,zinc22
cheese,0.5794650625292979,zinc22
cheese,0.7813935570894147,zinc22
cheese,0.7921835245383133,zinc22
cheese,0.6669737562349969,zinc22
cheese,0.7895717604351773,zinc22
cheese,0.6700120847703787,zinc22
cheese,0.8314534129475072,zinc22
cheese,0.7075546741060165,zinc22
cheese,0.7167559764053821,zinc22
cheese,0.7386064889236212,zinc22
cheese,0.7629999186650914,zinc22
cheese,0.7592395327318038,zinc22
cheese,0.6440085345902885,zinc22
cheese,0.6924653641457532,zinc22
cheese,0.7147233307786801,zinc22
cheese,0.7057772998092869,zinc22
cheese,0.7566547765164316,zinc22
cheese,0.5855219510648414,zinc22
cheese,0.804580521968894,zinc22
cheese,0.6692459292759629,zinc22
cheese,0.5975298839385923,zinc22
cheese,0.6519159664475737,zinc22
cheese,0.5015835083448197,zinc22
cheese,0.4920018874911671,zinc22
cheese,0.7134839804243047,zinc22
cheese,0.6192233690116135,zinc22
cheese,0.5132382933972606,zinc22
cheese,0.4864704902928022,zinc22
cheese,0.7655878645062508,zinc22
cheese,0.6090453211949602,zinc22
cheese,0.73272862073603,zinc22
cheese,0.7048604831641998,zinc22
cheese,0.6999618868488584,zinc22
cheese,0.6232079535294407,zinc22
cheese,0.7134512594891009,zinc22
cheese,0.6784581138112945,zinc22
cheese,0.7110196185506173,zinc22
cheese,0.7331199993442079,zinc22
cheese,0.5849393326795115,zinc22
cheese,0.5853519975585123,zinc22
cheese,0.7494255159973132,zinc22
cheese,0.6686985803619555,zinc22
cheese,0.7735866040282063,zinc22
cheese,0.7410984554750611,zinc22
cheese,0.7213492725321916,zinc22
cheese,0.7018362191480125,zinc22
cheese,0.6806388237054898,zinc22
cheese,0.5703638163040465,zinc22
cheese,0.6271749386805705,zinc22
cheese,0.5277819400164098,zinc22
cheese,0.5850143448334524,zinc22
cheese,0.6470372372667689,zinc22
cheese,0.7845063388498492,zinc22
cheese,0.7648967615650629,zinc22
cheese,0.7068193571920965,zinc22
cheese,0.6395843367180437,zinc22
cheese,0.8313945490386762,zinc22
cheese,0.7227061984917909,zinc22
cheese,0.7467980292937924,zinc22
cheese,0.7039870761486499,zinc22
cheese,0.7066528835920493,zinc22
cheese,0.7291110704874301,zinc22
cheese,0.634842404204197,zinc22
cheese,0.8461025104394269,zinc22
cheese,0.6716612935161793,zinc22
cheese,0.7729814146766965,zinc22
cheese,0.7322349455905839,zinc22
cheese,0.7235346448475118,zinc22
cheese,0.8534611353084894,zinc22
cheese,0.7518554502365189,zinc22
cheese,0.7548092762270047,zinc22
cheese,0.6626408893816018,zinc22
cheese,0.7457610328300508,zinc22
cheese,0.4891085046506407,zinc22
cheese,0.5658178378357255,zinc22
cheese,0.5725043772199361,zinc22
cheese,0.5877062364102734,zinc22
cheese,0.5893895328679646,zinc22
cheese,0.4913515263413957,zinc22
cheese,0.4734990354601396,zinc22
cheese,0.6515211393299863,zinc22
cheese,0.6045434536971587,zinc22
cheese,0.5505890489599767,zinc22
cheese,0.5677206754809117,zinc22
cheese,0.6090372690172249,zinc22
cheese,0.6394384455975698,zinc22
cheese,0.6098715531661725,zinc22
cheese,0.577814672069147,zinc22
cheese,0.5773248589807969,zinc22
cheese,0.5693782429674603,zinc22
cheese,0.4783473754230364,zinc22
cheese,0.507976155227014,zinc22
cheese,0.7736380394053901,zinc22
cheese,0.6202802077186934,zinc22
cheese,0.5622480172962644,zinc22
cheese,0.7193268149489987,zinc22
cheese,0.551895321186311,zinc22
cheese,0.652351606190487,zinc22
cheese,0.6449588044217933,zinc22
cheese,0.6892460485027475,zinc22
cheese,0.40878040863775,zinc22
cheese,0.5685298255125337,zinc22
cheese,0.428118287356685,zinc22
cheese,0.5074004791101211,zinc22
cheese,0.5831559477513065,zinc22
cheese,0.5737868054087828,zinc22
cheese,0.5499561543650897,zinc22
cheese,0.5693573029910307,zinc22
cheese,0.7179929591838764,zinc22
cheese,0.7250586354194448,zinc22
cheese,0.5851613881506574,zinc22
cheese,0.5123177873062502,zinc22
cheese,0.6491619115932429,zinc22
cheese,0.6543906607478691,zinc22
cheese,0.6973753466180689,zinc22
cheese,0.6082029453310098,zinc22
cheese,0.5774178294995084,zinc22
cheese,0.5926916452844933,zinc22
cheese,0.6807703709173468,zinc22
cheese,0.5671366895180204,zinc22
cheese,0.6946037208637239,zinc22
cheese,0.5972069500194199,zinc22
cheese,0.7876099554299313,zinc22
cheese,0.774497991575644,zinc22
cheese,0.5366271415650914,zinc22
cheese,0.6379703324687012,zinc22
cheese,0.554834642286419,zinc22
cheese,0.5535068740705148,zinc22
cheese,0.7129173390809265,zinc22
cheese,0.617993816843582,zinc22
cheese,0.5693428477873931,zinc22
cheese,0.6707558268361202,zinc22
cheese,0.8080738832706975,zinc22
cheese,0.7409832446736492,zinc22
cheese,0.6396091645719327,zinc22
cheese,0.6080681117224432,zinc22
cheese,0.6464559632436776,zinc22
cheese,0.6626274622454097,zinc22
cheese,0.8192440398707472,zinc22
cheese,0.639337798900397,zinc22
cheese,0.6129106069174157,zinc22
cheese,0.6266904725681728,zinc22
cheese,0.6735612962205831,zinc22
cheese,0.7220178418997558,zinc22
cheese,0.5993147662512491,zinc22
cheese,0.643074835222043,zinc22
cheese,0.5955451865993816,zinc22
cheese,0.7059398125187502,zinc22
cheese,0.7158165131504987,zinc22
cheese,0.6567823237074631,zinc22
cheese,0.7965323152284848,zinc22
cheese,0.6162546311780969,zinc22
cheese,0.6774973746322913,zinc22
cheese,0.6341905949203468,zinc22
cheese,0.6599809780718694,zinc22
cheese,0.6011782822609454,zinc22
cheese,0.5826037535911452,zinc22
cheese,0.6388947310194134,zinc22
cheese,0.7219512459019346,zinc22
cheese,0.7902533848389315,zinc22
cheese,0.5966280444240816,zinc22
cheese,0.5534737139242158,zinc22
cheese,0.6863979888570804,zinc22
cheese,0.8381149281901012,zinc22
cheese,0.6608389380565287,zinc22
cheese,0.6358088621593959,zinc22
cheese,0.7172036884323494,zinc22
cheese,0.7502108297616934,zinc22
cheese,0.6736216937634263,zinc22
cheese,0.5958272131627392,zinc22
cheese,0.6869188850955698,zinc22
cheese,0.5890914103220132,zinc22
cheese,0.6374362121362653,zinc22
cheese,0.6767704774468767,zinc22
cheese,0.6782250474903063,zinc22
cheese,0.632474095830498,zinc22
cheese,0.7683681523931948,zinc22
cheese,0.6128639015977118,zinc22
cheese,0.6528114144965381,zinc22
cheese,0.7523709905124842,zinc22
cheese,0.6265351704515466,zinc22
cheese,0.6724696971623341,zinc22
cheese,0.8800240773922005,zinc22
cheese,0.7048109219201021,zinc22
cheese,0.7525036659409501,zinc22
cheese,0.6462022125405552,zinc22
cheese,0.6817675685969766,zinc22
cheese,0.8797970597592477,zinc22
cheese,0.7429445527685905,zinc22
cheese,0.7276013064723788,zinc22
cheese,0.7747971133972622,zinc22
cheese,0.7487532657984528,zinc22
cheese,0.7416404008160075,zinc22
cheese,0.8929274314331788,zinc22
cheese,0.8064965696532782,zinc22
cheese,0.6877041030623287,zinc22
cheese,0.5419852464437265,zinc22
cheese,0.8388954893384634,zinc22
cheese,0.7385300284970192,zinc22
cheese,0.5695264742737588,zinc22
cheese,0.6981406106860324,zinc22
cheese,0.8024663345727884,zinc22
cheese,0.8164544500443086,zinc22
cheese,0.6382085808311208,zinc22
cheese,0.7998868352128645,zinc22
cheese,0.7092281774081797,zinc22
cheese,0.7017398717051337,zinc22
cheese,0.6397386380067259,zinc22
cheese,0.7386364976236535,zinc22
cheese,0.7529323238885433,zinc22
cheese,0.6711036645857743,zinc22
cheese,0.6950640401596141,zinc22
cheese,0.718980898088379,zinc22
cheese,0.664822299731225,zinc22
cheese,0.7165796081555029,zinc22
cheese,0.6832477201307221,zinc22
cheese,0.5802240181910824,zinc22
cheese,0.7747842238534642,zinc22
cheese,0.7397035659506335,zinc22
cheese,0.7355275531859751,zinc22
cheese,0.6718537195611592,zinc22
cheese,0.7361418064881982,zinc22
cheese,0.69722380066178,zinc22
cheese,0.5819979563101882,zinc22
cheese,0.6808105454506896,zinc22
cheese,0.7550179739683442,zinc22
cheese,0.6963472916382958,zinc22
cheese,0.6646212063237075,zinc22
cheese,0.6977435469304222,zinc22
cheese,0.8340176915892032,zinc22
cheese,0.770127679221137,zinc22
cheese,0.7047353973648678,zinc22
cheese,0.4523276818139615,zinc22
cheese,0.6951731471286834,zinc22
cheese,0.8184668291810936,zinc22
cheese,0.6446414243606718,zinc22
cheese,0.6166900844387432,zinc22
cheese,0.5690044528976733,zinc22
cheese,0.830652922222894,zinc22
cheese,0.7890321564981492,zinc22
cheese,0.8229077947213175,zinc22
cheese,0.6656819200410149,zinc22
cheese,0.5928237756076047,zinc22
cheese,0.679909397954017,zinc22
cheese,0.7102537632417625,zinc22
cheese,0.6938431891770793,zinc22
cheese,0.6698231584300949,zinc22
cheese,0.7579552661947664,zinc22
cheese,0.6890086708044534,zinc22
cheese,0.7196479869944284,zinc22
cheese,0.7320071184304454,zinc22
cheese,0.6330637803897763,zinc22
cheese,0.6266532452085132,zinc22
cheese,0.6587079797833323,zinc22
cheese,0.7355696528840584,zinc22
cheese,0.7708727842187126,zinc22
cheese,0.7811458819791703,zinc22
cheese,0.7382128024272193,zinc22
cheese,0.6103491030798763,zinc22
cheese,0.690919254199091,zinc22
cheese,0.6809685020603168,zinc22
cheese,0.7452798369065935,zinc22
cheese,0.7473650719132312,zinc22
cheese,0.6589938763464155,zinc22
cheese,0.7942547432546225,zinc22
cheese,0.7546929547596487,zinc22
cheese,0.7548926905126715,zinc22
cheese,0.7251912489789061,zinc22
cheese,0.72493524560625,zinc22
cheese,0.7795756710294335,zinc22
cheese,0.925175086294976,zinc22
cheese,0.8712984542707745,zinc22
cheese,0.7746854155011327,zinc22
cheese,0.8020428356903068,zinc22
cheese,0.7678110991949093,zinc22
cheese,0.9110218986997636,zinc22
cheese,0.8394444434822453,zinc22
cheese,0.7319055405271966,zinc22
cheese,0.8811899334179996,zinc22
cheese,0.7192188387625321,zinc22
cheese,0.7331727779179942,zinc22
cheese,0.7947188187203318,zinc22
cheese,0.6523311342920036,zinc22
cheese,0.8778477557196002,zinc22
cheese,0.7359836597192942,zinc22
cheese,0.6650482506927969,zinc22
cheese,0.7781624682851893,zinc22
cheese,0.7305418772105265,zinc22
cheese,0.6902294936954304,zinc22
cheese,0.7489236011766216,zinc22
cheese,0.6815659719082202,zinc22
cheese,0.6362222826494639,zinc22
cheese,0.7361636620643857,zinc22
cheese,0.6778905378028772,zinc22
cheese,0.6683097908820683,zinc22
cheese,0.6117306127316605,zinc22
cheese,0.699428225376849,zinc22
cheese,0.6860506900588904,zinc22
