metric,value,distribution
fingerprints,0.5544012354345079,chembl_34
fingerprints,0.6189944134078212,chembl_34
fingerprints,0.7003012048192772,chembl_34
fingerprints,0.5725629791894853,chembl_34
fingerprints,0.7084065244667503,chembl_34
fingerprints,0.584536769606754,chembl_34
fingerprints,0.5879561631454073,chembl_34
fingerprints,0.5746075085324232,chembl_34
fingerprints,0.6669245647969052,chembl_34
fingerprints,0.6043868621434254,chembl_34
fingerprints,0.6732826395154015,chembl_34
fingerprints,0.7291257902768694,chembl_34
fingerprints,0.7164674634794157,chembl_34
fingerprints,0.4654185022026431,chembl_34
fingerprints,0.466868610374858,chembl_34
fingerprints,0.4797334207363706,chembl_34
fingerprints,0.6582870823811078,chembl_34
fingerprints,0.5285112047925449,chembl_34
fingerprints,0.5024894676369207,chembl_34
fingerprints,0.4742332568328813,chembl_34
fingerprints,0.5012675507020281,chembl_34
fingerprints,0.4878811571540266,chembl_34
fingerprints,0.5007339064793458,chembl_34
fingerprints,0.5562825983878615,chembl_34
fingerprints,0.5086403651776981,chembl_34
fingerprints,0.6439596624819921,chembl_34
fingerprints,0.4516198938129808,chembl_34
fingerprints,0.5013591388496248,chembl_34
fingerprints,0.5201892744479495,chembl_34
fingerprints,0.5931367404764403,chembl_34
fingerprints,0.5419710079784246,chembl_34
fingerprints,0.625,chembl_34
fingerprints,0.5160832064941654,chembl_34
fingerprints,0.5274163568773234,chembl_34
fingerprints,0.4995964487489911,chembl_34
fingerprints,0.571000214178625,chembl_34
fingerprints,0.4834437086092715,chembl_34
fingerprints,0.5155624036979969,chembl_34
fingerprints,0.6803797468354431,chembl_34
fingerprints,0.6075068953111884,chembl_34
fingerprints,0.7310787172011661,chembl_34
fingerprints,0.4943880277926242,chembl_34
fingerprints,0.6316377864728899,chembl_34
fingerprints,0.5391074304117782,chembl_34
fingerprints,0.5205747126436782,chembl_34
fingerprints,0.4919453394067326,chembl_34
fingerprints,0.653100219738225,chembl_34
fingerprints,0.564535324028995,chembl_34
fingerprints,0.5003138731952291,chembl_34
fingerprints,0.4761450381679389,chembl_34
fingerprints,0.4649560702875399,chembl_34
fingerprints,0.4943427278337791,chembl_34
fingerprints,0.4721574196165939,chembl_34
fingerprints,0.428313071435748,chembl_34
fingerprints,0.5256851099301865,chembl_34
fingerprints,0.5694546988714271,chembl_34
fingerprints,0.4791752577319588,chembl_34
fingerprints,0.4083616167849428,chembl_34
fingerprints,0.4726466704395397,chembl_34
fingerprints,0.4777560763888888,chembl_34
fingerprints,0.4454271552143065,chembl_34
fingerprints,0.4974041533546326,chembl_34
fingerprints,0.5479161467431994,chembl_34
fingerprints,0.5581757242039742,chembl_34
fingerprints,0.4174413904607922,chembl_34
fingerprints,0.6278763971071664,chembl_34
fingerprints,0.5855855855855856,chembl_34
fingerprints,0.5644576327068909,chembl_34
fingerprints,0.6206543967280164,chembl_34
fingerprints,0.6260782058654399,chembl_34
fingerprints,0.5960150611860684,chembl_34
fingerprints,0.629264475743349,chembl_34
fingerprints,0.509212730318258,chembl_34
fingerprints,0.4875400250591675,chembl_34
fingerprints,0.5748768472906404,chembl_34
fingerprints,0.5853900944177572,chembl_34
fingerprints,0.6485485781990521,chembl_34
fingerprints,0.7487272130070619,chembl_34
fingerprints,0.6506276150627615,chembl_34
fingerprints,0.7357165655920843,chembl_34
fingerprints,0.6076943917637496,chembl_34
fingerprints,0.6690994557149925,chembl_34
fingerprints,0.5396247240618102,chembl_34
fingerprints,0.7471331617130821,chembl_34
fingerprints,0.7188892697977374,chembl_34
fingerprints,0.6644912806247993,chembl_34
fingerprints,0.6761388286334056,chembl_34
fingerprints,0.6075380359612725,chembl_34
fingerprints,0.4961954774407887,chembl_34
fingerprints,0.6745364381198793,chembl_34
fingerprints,0.6583271493692356,chembl_34
fingerprints,0.5548607163160887,chembl_34
fingerprints,0.6612923229567158,chembl_34
fingerprints,0.3795445773832497,chembl_34
fingerprints,0.5740502253702511,chembl_34
fingerprints,0.6127193640317984,chembl_34
fingerprints,0.5619979042961928,chembl_34
fingerprints,0.5698978737652771,chembl_34
fingerprints,0.4999285816311956,chembl_34
fingerprints,0.7012358049432198,chembl_34
fingerprints,0.5754601226993865,chembl_34
fingerprints,0.6185767998885949,chembl_34
fingerprints,0.6622108741363772,chembl_34
fingerprints,0.5461839530332682,chembl_34
fingerprints,0.6086585989432418,chembl_34
fingerprints,0.5331259720062209,chembl_34
fingerprints,0.7190421518779728,chembl_34
fingerprints,0.5529375290652612,chembl_34
fingerprints,0.6127686878408727,chembl_34
fingerprints,0.5870451032738513,chembl_34
fingerprints,0.6355098389982111,chembl_34
fingerprints,0.5213330891778063,chembl_34
fingerprints,0.596163469557965,chembl_34
fingerprints,0.6697582484415388,chembl_34
fingerprints,0.601177955405974,chembl_34
fingerprints,0.6413258110014104,chembl_34
fingerprints,0.5828138913624221,chembl_34
fingerprints,0.6282247943104169,chembl_34
fingerprints,0.6165969316596931,chembl_34
fingerprints,0.5639206835402224,chembl_34
fingerprints,0.6363898085504534,chembl_34
fingerprints,0.503767792352777,chembl_34
fingerprints,0.5482796892341842,chembl_34
fingerprints,0.6397887826459254,chembl_34
fingerprints,0.688936234971846,chembl_34
fingerprints,0.4821511358368103,chembl_34
fingerprints,0.5955947136563877,chembl_34
fingerprints,0.4544264635887672,chembl_34
fingerprints,0.5050102951269733,chembl_34
fingerprints,0.4990424076607387,chembl_34
fingerprints,0.5855762081784386,chembl_34
fingerprints,0.5285892288522774,chembl_34
fingerprints,0.7128165573981231,chembl_34
fingerprints,0.6887847097006852,chembl_34
fingerprints,0.7358856984325148,chembl_34
fingerprints,0.6838417147568013,chembl_34
fingerprints,0.6586508817363423,chembl_34
fingerprints,0.6094639468690701,chembl_34
fingerprints,0.6549115157732752,chembl_34
fingerprints,0.6109000393030264,chembl_34
fingerprints,0.5299727520435967,chembl_34
fingerprints,0.6004109589041096,chembl_34
fingerprints,0.6224777099953074,chembl_34
fingerprints,0.5739576651699807,chembl_34
fingerprints,0.6478067387158296,chembl_34
fingerprints,0.5890850722311396,chembl_34
fingerprints,0.6597759402507335,chembl_34
fingerprints,0.5592175777063237,chembl_34
fingerprints,0.6138231029482841,chembl_34
fingerprints,0.5904786613049682,chembl_34
fingerprints,0.6150943396226415,chembl_34
fingerprints,0.559508574353724,chembl_34
fingerprints,0.683270911360799,chembl_34
fingerprints,0.6982311320754717,chembl_34
fingerprints,0.5565329580107905,chembl_34
fingerprints,0.5624430264357339,chembl_34
fingerprints,0.6567112546125462,chembl_34
fingerprints,0.5449392712550607,chembl_34
fingerprints,0.6358521928142181,chembl_34
fingerprints,0.6103341518095442,chembl_34
fingerprints,0.4139294737998462,chembl_34
fingerprints,0.5585015169502704,chembl_34
fingerprints,0.5193888181502488,chembl_34
fingerprints,0.6167015159435442,chembl_34
fingerprints,0.4403580933946286,chembl_34
fingerprints,0.5330120481927711,chembl_34
fingerprints,0.5496461505468582,chembl_34
fingerprints,0.5292899067786857,chembl_34
fingerprints,0.4742246437552389,chembl_34
fingerprints,0.4167653072204885,chembl_34
fingerprints,0.6477008824895495,chembl_34
fingerprints,0.579507486697191,chembl_34
fingerprints,0.6062507690414667,chembl_34
fingerprints,0.5565727216622094,chembl_34
fingerprints,0.5898452487530375,chembl_34
fingerprints,0.5618353447245787,chembl_34
fingerprints,0.5609154929577465,chembl_34
fingerprints,0.6508620689655172,chembl_34
fingerprints,0.4849038227416605,chembl_34
fingerprints,0.6453189929112686,chembl_34
fingerprints,0.622984111814598,chembl_34
fingerprints,0.5603171202056996,chembl_34
fingerprints,0.5123152709359606,chembl_34
fingerprints,0.6414398785644584,chembl_34
fingerprints,0.5533318671651639,chembl_34
fingerprints,0.6004358881220486,chembl_34
fingerprints,0.5972704140643073,chembl_34
fingerprints,0.4988636363636364,chembl_34
fingerprints,0.6645405150011812,chembl_34
fingerprints,0.6394370084172761,chembl_34
fingerprints,0.7795892968263846,chembl_34
fingerprints,0.7815775681341719,chembl_34
fingerprints,0.5862941244107163,chembl_34
fingerprints,0.7695858283433133,chembl_34
fingerprints,0.6660280205963358,chembl_34
fingerprints,0.7644120426623464,chembl_34
fingerprints,0.6154424398625429,chembl_34
fingerprints,0.6334034776830213,chembl_34
fingerprints,0.6467786114088365,chembl_34
fingerprints,0.6059877359624865,chembl_34
fingerprints,0.6506679861454725,chembl_34
fingerprints,0.6080383480825959,chembl_34
fingerprints,0.63180349062702,chembl_34
fingerprints,0.5350227109729859,chembl_34
fingerprints,0.6201307189542484,chembl_34
fingerprints,0.6619000248694354,chembl_34
fingerprints,0.6304988795848567,chembl_34
fingerprints,0.7809566383549397,chembl_34
fingerprints,0.7785770132916341,chembl_34
fingerprints,0.6074199463958245,chembl_34
fingerprints,0.6031746031746033,chembl_34
fingerprints,0.5759737480382365,chembl_34
fingerprints,0.7072215777262181,chembl_34
fingerprints,0.7655215884021431,chembl_34
fingerprints,0.7526717557251908,chembl_34
fingerprints,0.7851851851851852,chembl_34
fingerprints,0.8237293622531563,chembl_34
fingerprints,0.739581743245306,chembl_34
fingerprints,0.6743332862988571,chembl_34
fingerprints,0.7155159389635897,chembl_34
fingerprints,0.6967996359775519,chembl_34
fingerprints,0.7007735106527344,chembl_34
fingerprints,0.6304151624548737,chembl_34
fingerprints,0.6049366420274551,chembl_34
fingerprints,0.6067255628384155,chembl_34
fingerprints,0.7329039331232012,chembl_34
fingerprints,0.8494489868467828,chembl_34
fingerprints,0.6692296739285206,chembl_34
fingerprints,0.5411429311908773,chembl_34
fingerprints,0.8053394625176804,chembl_34
fingerprints,0.5655680712001112,chembl_34
fingerprints,0.5591796040450079,chembl_34
fingerprints,0.5474971558589306,chembl_34
fingerprints,0.6264960792406108,chembl_34
fingerprints,0.6623164763458401,chembl_34
fingerprints,0.4602965403624381,chembl_34
fingerprints,0.6998573014111305,chembl_34
fingerprints,0.503297410326524,chembl_34
fingerprints,0.6117098747451208,chembl_34
fingerprints,0.5523758818048716,chembl_34
fingerprints,0.7578929306794784,chembl_34
fingerprints,0.5378468033775634,chembl_34
fingerprints,0.5404711398905884,chembl_34
fingerprints,0.5809159181269328,chembl_34
fingerprints,0.5696218226906385,chembl_34
fingerprints,0.7147086319725771,chembl_34
fingerprints,0.6722265932336743,chembl_34
fingerprints,0.5577834981709795,chembl_34
fingerprints,0.5169300225733635,chembl_34
fingerprints,0.4492359932088285,chembl_34
fingerprints,0.5794812346036806,chembl_34
fingerprints,0.6585537918871252,chembl_34
fingerprints,0.6113646400706609,chembl_34
fingerprints,0.6540139616055847,chembl_34
fingerprints,0.5770388203430634,chembl_34
fingerprints,0.592570036540804,chembl_34
fingerprints,0.5805832023747163,chembl_34
fingerprints,0.5254951538137379,chembl_34
fingerprints,0.610977288368892,chembl_34
fingerprints,0.568043138924365,chembl_34
fingerprints,0.690189587721938,chembl_34
fingerprints,0.6151212978121745,chembl_34
fingerprints,0.5755538579067991,chembl_34
fingerprints,0.5460214179205639,chembl_34
fingerprints,0.6657110091743119,chembl_34
fingerprints,0.6488921713441654,chembl_34
fingerprints,0.6970659407138535,chembl_34
fingerprints,0.685383980181668,chembl_34
fingerprints,0.6779463243873979,chembl_34
fingerprints,0.7840417867435159,chembl_34
fingerprints,0.5780380111345748,chembl_34
fingerprints,0.4435777431097244,chembl_34
fingerprints,0.7082721488007832,chembl_34
fingerprints,0.4949382887255582,chembl_34
fingerprints,0.7298359535201641,chembl_34
fingerprints,0.7180550945901095,chembl_34
fingerprints,0.4145033516148689,chembl_34
fingerprints,0.6424996424996425,chembl_34
fingerprints,0.6456480304955527,chembl_34
fingerprints,0.6820546163849155,chembl_34
fingerprints,0.7580959122279243,chembl_34
fingerprints,0.7825851811790157,chembl_34
fingerprints,0.7396006655574043,chembl_34
fingerprints,0.7466863033873343,chembl_34
fingerprints,0.7200571577032995,chembl_34
fingerprints,0.7189010078696673,chembl_34
fingerprints,0.7179550506297852,chembl_34
fingerprints,0.4711219013544595,chembl_34
fingerprints,0.6315729569770089,chembl_34
fingerprints,0.7001869658119658,chembl_34
fingerprints,0.512353433835846,chembl_34
fingerprints,0.5348533428333927,chembl_34
fingerprints,0.6080407455570005,chembl_34
fingerprints,0.4978646886940885,chembl_34
fingerprints,0.4181007010834926,chembl_34
fingerprints,0.5270453927697745,chembl_34
fingerprints,0.5742062260833591,chembl_34
fingerprints,0.6979313889245793,chembl_34
fingerprints,0.6472872921471052,chembl_34
fingerprints,0.5525672371638142,chembl_34
fingerprints,0.5139928596107336,chembl_34
fingerprints,0.4879690048939641,chembl_34
fingerprints,0.8293129072824968,chembl_34
fingerprints,0.8562197092084006,chembl_34
fingerprints,0.7577202297106945,chembl_34
fingerprints,0.5839312894107415,chembl_34
fingerprints,0.6152992117242144,chembl_34
fingerprints,0.5290262172284644,chembl_34
fingerprints,0.5690473785230832,chembl_34
fingerprints,0.5580211335254563,chembl_34
fingerprints,0.5037862852334876,chembl_34
fingerprints,0.621919946482328,chembl_34
fingerprints,0.5177494976557266,chembl_34
fingerprints,0.5243468537155637,chembl_34
fingerprints,0.6214872873255592,chembl_34
fingerprints,0.6272718144392007,chembl_34
fingerprints,0.4601686972820993,chembl_34
fingerprints,0.4425521707843607,chembl_34
fingerprints,0.5017857142857143,chembl_34
fingerprints,0.5335104209235799,chembl_34
fingerprints,0.5797757432362926,chembl_34
fingerprints,0.5045960328979198,chembl_34
fingerprints,0.3265140444877414,chembl_34
fingerprints,0.456102319531758,chembl_34
fingerprints,0.5314009661835748,chembl_34
fingerprints,0.3852247605011054,chembl_34
fingerprints,0.510432968179447,chembl_34
fingerprints,0.4469219583131362,chembl_34
fingerprints,0.5323545405111474,chembl_34
fingerprints,0.5975609756097561,chembl_34
fingerprints,0.7783783783783784,chembl_34
fingerprints,0.6777822418642026,chembl_34
fingerprints,0.3624928530588908,chembl_34
fingerprints,0.3813807940543712,chembl_34
fingerprints,0.4193264362755888,chembl_34
fingerprints,0.5279135580138925,chembl_34
fingerprints,0.3577176298463789,chembl_34
fingerprints,0.6104670420669096,chembl_34
fingerprints,0.378489021213249,chembl_34
fingerprints,0.6082904884318766,chembl_34
fingerprints,0.6229166666666667,chembl_34
fingerprints,0.6345055605650736,chembl_34
fingerprints,0.6452358926919519,chembl_34
fingerprints,0.7255186421006818,chembl_34
fingerprints,0.6297518640752964,chembl_34
fingerprints,0.6881950384944397,chembl_34
fingerprints,0.6481121599111604,chembl_34
fingerprints,0.652752880921895,chembl_34
fingerprints,0.5883006808392386,chembl_34
fingerprints,0.5932138284250961,chembl_34
fingerprints,0.597384634729033,chembl_34
fingerprints,0.6062673742734395,chembl_34
fingerprints,0.5551827441581785,chembl_34
fingerprints,0.6583060247038064,chembl_34
fingerprints,0.7777129521586932,chembl_34
fingerprints,0.6529451591062965,chembl_34
fingerprints,0.5786339329120078,chembl_34
fingerprints,0.638340666247643,chembl_34
fingerprints,0.5852961198093942,chembl_34
fingerprints,0.7282442748091603,chembl_34
fingerprints,0.7583260680034873,chembl_34
fingerprints,0.6005552128315854,chembl_34
fingerprints,0.6072255673923113,chembl_34
fingerprints,0.6130030959752322,chembl_34
fingerprints,0.6893693107932379,chembl_34
fingerprints,0.5798308220988633,chembl_34
fingerprints,0.634322242255368,chembl_34
fingerprints,0.6892443283825689,chembl_34
fingerprints,0.6470040360136604,chembl_34
fingerprints,0.3710080800307811,chembl_34
fingerprints,0.4816225165562914,chembl_34
fingerprints,0.60625,chembl_34
fingerprints,0.57613351055974,chembl_34
fingerprints,0.6019432940426888,chembl_34
fingerprints,0.6015028018339277,chembl_34
fingerprints,0.5669800235017626,chembl_34
fingerprints,0.5917390002993116,chembl_34
fingerprints,0.6442900015795293,chembl_34
fingerprints,0.7665322580645162,chembl_34
fingerprints,0.7324706590430334,chembl_34
fingerprints,0.7254473432591175,chembl_34
fingerprints,0.7643244873341375,chembl_34
fingerprints,0.6153012048192771,chembl_34
fingerprints,0.7839001291433492,chembl_34
fingerprints,0.6698932384341637,chembl_34
fingerprints,0.6498981151299033,chembl_34
fingerprints,0.7186736923274644,chembl_34
fingerprints,0.5883472405211536,chembl_34
fingerprints,0.6736434990331021,chembl_34
fingerprints,0.6745908493608888,chembl_34
fingerprints,0.7129642043169326,chembl_34
fingerprints,0.5169257911566876,chembl_34
fingerprints,0.6713032581453634,chembl_34
fingerprints,0.6919279907084785,chembl_34
fingerprints,0.5418879056047198,chembl_34
fingerprints,0.6481267345050878,chembl_34
fingerprints,0.5908256880733944,chembl_34
fingerprints,0.7342312308307775,chembl_34
fingerprints,0.6244120940649496,chembl_34
fingerprints,0.6189383070301291,chembl_34
fingerprints,0.6298013245033113,chembl_34
fingerprints,0.5931298754618859,chembl_34
fingerprints,0.6432179843394796,chembl_34
fingerprints,0.518724145438711,chembl_34
fingerprints,0.6934064532585129,chembl_34
fingerprints,0.6606375092661231,chembl_34
fingerprints,0.6439202026599113,chembl_34
fingerprints,0.68934415668084,chembl_34
fingerprints,0.5237987049869363,chembl_34
fingerprints,0.6447576396206534,chembl_34
fingerprints,0.4777533803305211,chembl_34
fingerprints,0.6314457028647569,chembl_34
fingerprints,0.5040845223831827,chembl_34
fingerprints,0.5899498812978106,chembl_34
fingerprints,0.7006615214994487,chembl_34
fingerprints,0.5115376320897131,chembl_34
fingerprints,0.7889718552556002,chembl_34
fingerprints,0.6597169709409096,chembl_34
fingerprints,0.7200224340998318,chembl_34
fingerprints,0.6429140580535002,chembl_34
fingerprints,0.5885149963423555,chembl_34
fingerprints,0.6337845791642143,chembl_34
fingerprints,0.6775962045334739,chembl_34
fingerprints,0.6179573512906846,chembl_34
fingerprints,0.4423442700903471,chembl_34
fingerprints,0.5557975523750259,chembl_34
fingerprints,0.5237985743849161,chembl_34
fingerprints,0.519212203128017,chembl_34
fingerprints,0.3946768972545258,chembl_34
fingerprints,0.5039897861474625,chembl_34
fingerprints,0.6103040540540541,chembl_34
fingerprints,0.6539430342956791,chembl_34
fingerprints,0.6197963194568519,chembl_34
fingerprints,0.3876746282109058,chembl_34
fingerprints,0.7723128598848369,chembl_34
fingerprints,0.4141010575793185,chembl_34
fingerprints,0.4869153674832962,chembl_34
fingerprints,0.3838530066815144,chembl_34
fingerprints,0.4869788325849904,chembl_34
fingerprints,0.4454917524494605,chembl_34
fingerprints,0.4512995896032832,chembl_34
fingerprints,0.4692605926336195,chembl_34
fingerprints,0.3951045043031184,chembl_34
fingerprints,0.6338393187708256,chembl_34
fingerprints,0.6678453038674033,chembl_34
fingerprints,0.6259118300031716,chembl_34
fingerprints,0.7277809909388857,chembl_34
fingerprints,0.3422857142857143,chembl_34
fingerprints,0.4162631905648665,chembl_34
fingerprints,0.6462653010242319,chembl_34
fingerprints,0.4916325771662327,chembl_34
fingerprints,0.720508166969147,chembl_34
fingerprints,0.6443954968184042,chembl_34
fingerprints,0.5906459828664042,chembl_34
fingerprints,0.524822695035461,chembl_34
fingerprints,0.530089628681178,chembl_34
fingerprints,0.8608435735636002,chembl_34
fingerprints,0.7959390862944162,chembl_34
fingerprints,0.8002817893624515,chembl_34
fingerprints,0.6439960139511709,chembl_34
fingerprints,0.6615150747403091,chembl_34
fingerprints,0.6195972495088409,chembl_34
fingerprints,0.468796992481203,chembl_34
fingerprints,0.5096963761018609,chembl_34
fingerprints,0.4553909748535997,chembl_34
fingerprints,0.4899605929817977,chembl_34
fingerprints,0.8228919742634608,chembl_34
fingerprints,0.4413722478238607,chembl_34
fingerprints,0.8222281096834018,chembl_34
fingerprints,0.7971965020576132,chembl_34
fingerprints,0.7382127869661812,chembl_34
fingerprints,0.777864279226677,chembl_34
fingerprints,0.683972310969116,chembl_34
fingerprints,0.6009658152242978,chembl_34
fingerprints,0.5952150463283087,chembl_34
fingerprints,0.5293729372937294,chembl_34
fingerprints,0.6847062131009278,chembl_34
fingerprints,0.5403882279273637,chembl_34
fingerprints,0.6392651200214563,chembl_34
fingerprints,0.5253505933117584,chembl_34
fingerprints,0.4854474896919718,chembl_34
fingerprints,0.646756329113924,chembl_34
fingerprints,0.637531516388522,chembl_34
fingerprints,0.606971975393028,chembl_34
fingerprints,0.6219786025624092,chembl_34
fingerprints,0.6961921659615122,chembl_34
fingerprints,0.6857560457082115,chembl_34
fingerprints,0.7537920422070785,chembl_34
fingerprints,0.7523510971786834,chembl_34
fingerprints,0.5943007124109486,chembl_34
fingerprints,0.6578557312252964,chembl_34
fingerprints,0.6909927679158449,chembl_34
fingerprints,0.7116870171941191,chembl_34
fingerprints,0.5887813549279084,chembl_34
fingerprints,0.6719451666272749,chembl_34
fingerprints,0.5410723957393031,chembl_34
fingerprints,0.5609223300970874,chembl_34
fingerprints,0.6423969072164948,chembl_34
fingerprints,0.5613052712878934,chembl_34
fingerprints,0.6483295654358201,chembl_34
fingerprints,0.5438992898644286,chembl_34
fingerprints,0.6834829008003881,chembl_34
fingerprints,0.5427336215497174,chembl_34
fingerprints,0.6846945478432231,chembl_34
fingerprints,0.6311890133718829,chembl_34
fingerprints,0.6254115824133255,chembl_34
fingerprints,0.5594800420168067,chembl_34
fingerprints,0.5417534861355986,chembl_34
fingerprints,0.773109243697479,chembl_34
fingerprints,0.6984258492129246,chembl_34
fingerprints,0.692243950944647,chembl_34
fingerprints,0.5955334987593053,chembl_34
fingerprints,0.6748241912798875,chembl_34
fingerprints,0.5631747884447038,chembl_34
fingerprints,0.6949262441238451,chembl_34
fingerprints,0.5210995542347696,chembl_34
fingerprints,0.651685393258427,chembl_34
fingerprints,0.765712405396512,chembl_34
fingerprints,0.6477419354838709,chembl_34
fingerprints,0.591988821611551,chembl_34
fingerprints,0.5598039215686275,chembl_34
fingerprints,0.520626841682293,chembl_34
fingerprints,0.5880410220754388,chembl_34
fingerprints,0.5175948069695935,chembl_34
fingerprints,0.5432710164665098,chembl_34
fingerprints,0.5125316812165588,chembl_34
fingerprints,0.5795947901591896,chembl_34
fingerprints,0.5740722891566266,chembl_34
fingerprints,0.5740580337808575,chembl_34
fingerprints,0.4979156568104702,chembl_34
fingerprints,0.5038310762651461,chembl_34
fingerprints,0.487108076542988,chembl_34
fingerprints,0.4693153600567576,chembl_34
fingerprints,0.4682803716875071,chembl_34
fingerprints,0.5011111111111111,chembl_34
fingerprints,0.4638779323230226,chembl_34
fingerprints,0.455031652477625,chembl_34
fingerprints,0.4847786901662327,chembl_34
fingerprints,0.4865763008307827,chembl_34
fingerprints,0.69056875449964,chembl_34
fingerprints,0.5828633145325812,chembl_34
fingerprints,0.607867702330243,chembl_34
fingerprints,0.6077288941736029,chembl_34
fingerprints,0.5474347198530376,chembl_34
fingerprints,0.5642150247413406,chembl_34
fingerprints,0.6608102792710109,chembl_34
fingerprints,0.4969389909225248,chembl_34
fingerprints,0.6876410835214447,chembl_34
fingerprints,0.5685642678123881,chembl_34
fingerprints,0.579473879214524,chembl_34
fingerprints,0.6190232677064689,chembl_34
fingerprints,0.5908790482485129,chembl_34
fingerprints,0.489934243803743,chembl_34
fingerprints,0.484935144520478,chembl_34
fingerprints,0.6106140080222153,chembl_34
fingerprints,0.6030021967293142,chembl_34
fingerprints,0.530536436141156,chembl_34
fingerprints,0.589774220523235,chembl_34
fingerprints,0.763570049345634,chembl_34
fingerprints,0.7956965876983264,chembl_34
fingerprints,0.6710908336789714,chembl_34
fingerprints,0.4163301362948006,chembl_34
fingerprints,0.6708610461980946,chembl_34
fingerprints,0.683170376534221,chembl_34
fingerprints,0.8361270401411557,chembl_34
fingerprints,0.5405133366884751,chembl_34
fingerprints,0.5454137363459524,chembl_34
fingerprints,0.5059052563270603,chembl_34
fingerprints,0.6860750613819713,chembl_34
fingerprints,0.5785410430124468,chembl_34
fingerprints,0.5679532922478105,chembl_34
fingerprints,0.6354092526690391,chembl_34
fingerprints,0.5527199462726662,chembl_34
fingerprints,0.7242503259452412,chembl_34
fingerprints,0.8019756489777166,chembl_34
fingerprints,0.6573075492748234,chembl_34
fingerprints,0.760499897561975,chembl_34
fingerprints,0.5020796197266786,chembl_34
fingerprints,0.5088090204369274,chembl_34
fingerprints,0.5376269621421976,chembl_34
fingerprints,0.4893152015541525,chembl_34
fingerprints,0.5177448071216617,chembl_34
fingerprints,0.5780996379073542,chembl_34
fingerprints,0.4757770103601381,chembl_34
fingerprints,0.4757221115537848,chembl_34
fingerprints,0.5426864299666782,chembl_34
fingerprints,0.6169686985172982,chembl_34
fingerprints,0.5096494233184881,chembl_34
fingerprints,0.5351727283092007,chembl_34
fingerprints,0.4961161769672407,chembl_34
fingerprints,0.4710540395933654,chembl_34
fingerprints,0.4988035675440504,chembl_34
fingerprints,0.5043364619223001,chembl_34
fingerprints,0.5016755371575006,chembl_34
fingerprints,0.4685607824871914,chembl_34
fingerprints,0.8654312015503876,chembl_34
fingerprints,0.7828448568518728,chembl_34
fingerprints,0.7209035661048044,chembl_34
fingerprints,0.8028498014482598,chembl_34
fingerprints,0.7703842549203375,chembl_34
fingerprints,0.6467337675152951,chembl_34
fingerprints,0.7440661583073784,chembl_34
fingerprints,0.7445639466916063,chembl_34
fingerprints,0.6035146095455963,chembl_34
fingerprints,0.7087073608617595,chembl_34
fingerprints,0.6902674508933526,chembl_34
fingerprints,0.5578703703703703,chembl_34
fingerprints,0.7380925444054758,chembl_34
fingerprints,0.7466637255983236,chembl_34
fingerprints,0.641167274622199,chembl_34
fingerprints,0.7828074988568816,chembl_34
fingerprints,0.622842798870411,chembl_34
fingerprints,0.750865451188553,chembl_34
fingerprints,0.7170989433237271,chembl_34
fingerprints,0.7803676558933077,chembl_34
fingerprints,0.7688763757358588,chembl_34
fingerprints,0.7532548823234853,chembl_34
fingerprints,0.8214110127826942,chembl_34
fingerprints,0.6627511252607312,chembl_34
fingerprints,0.7004842056721237,chembl_34
fingerprints,0.6439834903164356,chembl_34
fingerprints,0.6531236347750109,chembl_34
fingerprints,0.7520841349236886,chembl_34
fingerprints,0.7930309007232084,chembl_34
fingerprints,0.8012748406449194,chembl_34
fingerprints,0.7268440145102781,chembl_34
fingerprints,0.7220852846931229,chembl_34
fingerprints,0.7229239766081872,chembl_34
fingerprints,0.6880604058518169,chembl_34
fingerprints,0.7128087306145894,chembl_34
fingerprints,0.7347195247343767,chembl_34
fingerprints,0.7272961483962386,chembl_34
fingerprints,0.7481296758104738,chembl_34
fingerprints,0.790625,chembl_34
fingerprints,0.55648369132856,chembl_34
fingerprints,0.5413690089622029,chembl_34
fingerprints,0.6378613615169413,chembl_34
fingerprints,0.524602867105773,chembl_34
fingerprints,0.6427817166993514,chembl_34
fingerprints,0.6520280573345532,chembl_34
fingerprints,0.5717766497461929,chembl_34
fingerprints,0.7125882555536421,chembl_34
fingerprints,0.4977124969901276,chembl_34
fingerprints,0.6611906556141673,chembl_34
fingerprints,0.7876817792985458,chembl_34
fingerprints,0.6895698515416826,chembl_34
fingerprints,0.5714672441797509,chembl_34
fingerprints,0.7971706153059486,chembl_34
fingerprints,0.543380206951446,chembl_34
fingerprints,0.4995226730310262,chembl_34
fingerprints,0.5954362416107383,chembl_34
fingerprints,0.6351280710925249,chembl_34
fingerprints,0.7465290806754221,chembl_34
fingerprints,0.666066066066066,chembl_34
fingerprints,0.5379008746355685,chembl_34
fingerprints,0.5960253253605347,chembl_34
fingerprints,0.5245179899802641,chembl_34
fingerprints,0.5259964306960143,chembl_34
fingerprints,0.684887459807074,chembl_34
fingerprints,0.7250371348407327,chembl_34
fingerprints,0.5272307318259178,chembl_34
fingerprints,0.5746413338503296,chembl_34
fingerprints,0.5243159278288924,chembl_34
fingerprints,0.5732062483452476,chembl_34
fingerprints,0.5564334085778782,chembl_34
fingerprints,0.5860458327251497,chembl_34
fingerprints,0.5087573964497041,chembl_34
fingerprints,0.5584083718666342,chembl_34
fingerprints,0.5675606313358141,chembl_34
fingerprints,0.5996320407585621,chembl_34
